update,mean_rollout_reward,policy_loss,value_loss,entropy
74.0,-0.6792999505996704,-0.002445292612537742,0.7767603009939194,0.2676092706620693
75.0,-0.6467693448066711,0.0042468034545890985,0.7891408875584602,0.3033632468432188
76.0,-0.689871072769165,-0.0012208755360916257,0.8126426458358764,0.27956577874720095
77.0,-0.7112922072410583,-0.0021763253898825496,0.8692000433802605,0.28396705612540246
78.0,-0.6721436381340027,-0.0027574543259106577,0.7945864334702492,0.3438714683055878
79.0,-0.6711161136627197,0.0004851995385251939,0.6720268175005912,0.333653312176466
80.0,-0.6704277396202087,-0.0014997060876339673,0.7383483365178108,0.36847299337387085
81.0,-0.7053238153457642,-0.0002679129596799612,0.8693266227841377,0.36165652647614477
82.0,-0.7198839783668518,-0.004071240170742385,0.8665574386715889,0.265292451903224
83.0,-0.736737072467804,0.0016350694233551622,0.8104437232017517,0.25213457867503164
84.0,-0.6470233201980591,0.0018714369856752456,0.7042298644781113,0.32278351560235025
85.0,-0.7164369821548462,0.0007011674693785608,0.9256201148033142,0.2821857802569866
86.0,-0.6813364624977112,0.0018487432738766075,0.7925967574119568,0.28774570152163503
87.0,-0.6247390508651733,0.002429757345817052,0.6792481258511543,0.3119064003229141
88.0,-0.7312511801719666,-0.0006103708466980607,0.6415382459759712,0.2828269056975842
89.0,-0.5591180324554443,0.000885582237970084,0.5732766211032867,0.357618198543787
90.0,-0.6836175322532654,0.0034949719323776663,0.8092878416180611,0.2667701546102762
91.0,-0.6223954558372498,0.000266737153287977,0.5732904836535454,0.3000194612890482
92.0,-0.6389641165733337,-0.0018435278150718659,0.7853387296199799,0.3094352588057518
93.0,-0.7131736278533936,-0.0001289890962652862,0.6927169874310494,0.20578729286789893
94.0,-0.6004045605659485,0.000551656971219927,0.5285588875412941,0.28399162329733374
95.0,-0.6172126531600952,0.0017758985632099211,0.7167153432965279,0.29868107065558436
96.0,-0.6569983959197998,-0.004692622501170263,0.694205965101719,0.24727179519832135
97.0,-0.6519994735717773,0.0013558173668570817,0.6938394524157048,0.23967609219253064
98.0,-0.6264930367469788,0.0006250378908589482,0.5191690593957901,0.23172986023128034
99.0,-0.6335302591323853,-0.002145288308383897,0.5247642666101455,0.24280220679938794
100.0,-0.5475476980209351,0.0009514167788438499,0.5165387995541095,0.26298746801912787
